Datetime,Open,High,Low,Close,Volume
2026-03-04 10:49:00,80.12,80.58,79.45,79.85,564406
2026-03-04 10:50:00,79.81,80.0,79.78,79.95,1029868
2026-03-04 10:51:00,78.91,79.44,78.84,79.2,1146610
2026-03-04 10:52:00,79.59,80.06,79.24,79.97,920535
2026-03-04 10:53:00,80.98,81.0,80.61,80.87,1001254
2026-03-04 10:54:00,80.26,80.91,80.19,80.56,1223709
2026-03-04 10:55:00,80.26,80.53,80.03,80.37,1175234
2026-03-04 10:56:00,80.37,80.7,80.25,80.51,604807
2026-03-04 10:57:00,80.56,81.03,80.55,80.68,761918
2026-03-04 10:58:00,81.19,81.22,80.95,81.01,1131178
2026-03-04 10:59:00,82.21,82.21,81.78,82.01,645206
2026-03-04 11:00:00,81.79,82.11,81.75,81.92,930970
2026-03-04 11:01:00,81.66,81.85,81.51,81.53,1236797
2026-03-04 11:02:00,80.9,80.92,80.65,80.84,873353
2026-03-04 11:03:00,80.3,80.63,80.07,80.47,955622
2026-03-04 11:04:00,80.18,80.98,80.09,80.45,718611
2026-03-04 11:05:00,81.26,81.38,80.75,81.35,778377
2026-03-04 11:06:00,81.29,81.71,80.9,81.09,944497
2026-03-04 11:07:00,81.0,81.26,80.99,81.2,1131929
2026-03-04 11:08:00,81.41,81.64,80.61,81.2,995751
2026-03-04 11:09:00,81.85,81.92,81.69,81.79,1024950
2026-03-04 11:10:00,83.36,83.47,82.94,83.05,899960
2026-03-04 11:11:00,82.75,83.28,82.7,82.79,996041
2026-03-04 11:12:00,82.45,82.87,81.86,82.54,1090122
2026-03-04 11:13:00,83.08,83.09,82.35,83.07,1149030
2026-03-04 11:14:00,83.43,83.56,83.19,83.41,923108
2026-03-04 11:15:00,84.25,84.64,84.13,84.33,1416532
2026-03-04 11:16:00,84.71,85.09,84.58,84.62,869664
2026-03-04 11:17:00,84.0,84.92,83.79,84.44,1106641
2026-03-04 11:18:00,84.77,85.18,84.59,84.74,1168356
2026-03-04 11:19:00,85.08,86.05,85.01,85.29,971648
2026-03-04 11:20:00,85.73,85.95,85.51,85.7,1051753
2026-03-04 11:21:00,86.19,86.65,85.8,85.96,1125307
2026-03-04 11:22:00,86.24,86.94,86.02,86.49,867691
2026-03-04 11:23:00,87.22,87.41,86.82,87.07,877673
2026-03-04 11:24:00,87.99,87.99,87.71,87.76,977998
2026-03-04 11:25:00,88.35,88.57,87.69,88.09,1042099
2026-03-04 11:26:00,87.97,88.76,87.66,88.01,929262
2026-03-04 11:27:00,87.83,88.36,87.33,88.08,1333984
2026-03-04 11:28:00,88.93,88.99,88.57,88.68,665766
2026-03-04 11:29:00,88.68,88.82,88.13,88.27,1265611
2026-03-04 11:30:00,88.26,88.58,88.21,88.46,1127735
2026-03-04 11:31:00,88.25,88.7,88.23,88.26,1209772
2026-03-04 11:32:00,88.27,88.51,87.96,88.28,994747
2026-03-04 11:33:00,88.79,89.14,88.78,88.91,1138014
2026-03-04 11:34:00,89.23,89.44,88.93,89.01,800357
2026-03-04 11:35:00,89.03,89.19,88.93,89.03,925093
2026-03-04 11:36:00,88.16,88.94,87.96,88.35,1038675
2026-03-04 11:37:00,88.46,88.73,87.89,88.73,1204611
2026-03-04 11:38:00,89.38,89.5,88.7,89.05,855207
2026-03-04 11:39:00,90.0,90.95,89.65,90.13,1308064
2026-03-04 11:40:00,89.87,90.05,89.64,89.98,1076530
2026-03-04 11:41:00,90.31,90.83,89.96,90.09,944665
2026-03-04 11:42:00,90.23,90.37,90.15,90.21,979282
2026-03-04 11:43:00,90.96,91.29,90.83,91.0,1044116
2026-03-04 11:44:00,90.7,91.07,90.43,90.95,1007539
2026-03-04 11:45:00,91.22,91.75,90.78,91.09,1018631
2026-03-04 11:46:00,91.29,92.16,91.24,91.4,934797
2026-03-04 11:47:00,91.57,91.61,91.39,91.49,644120
2026-03-04 11:48:00,91.08,91.41,90.56,91.27,980494
2026-03-04 11:49:00,91.43,91.71,91.12,91.36,1073362
2026-03-04 11:50:00,91.75,92.16,91.71,91.9,1059690
2026-03-04 11:51:00,91.23,91.6,90.6,91.39,798417
2026-03-04 11:52:00,91.39,91.52,91.15,91.45,888090
2026-03-04 11:53:00,90.54,91.51,90.31,91.1,651410
2026-03-04 11:54:00,91.58,92.17,91.14,91.7,1187728
2026-03-04 11:55:00,90.9,90.96,90.86,90.94,1225647
2026-03-04 11:56:00,90.48,90.9,90.18,90.66,991127
2026-03-04 11:57:00,91.12,91.33,90.83,90.85,815517
2026-03-04 11:58:00,91.63,92.08,91.48,91.63,712749
2026-03-04 11:59:00,91.74,91.95,91.08,91.6,1266777
2026-03-04 12:00:00,91.82,91.83,91.13,91.32,1564866
2026-03-04 12:01:00,92.0,92.27,91.94,92.26,1269029
2026-03-04 12:02:00,91.61,91.76,91.25,91.54,931635
2026-03-04 12:03:00,90.24,90.45,90.07,90.44,701192
2026-03-04 12:04:00,90.91,91.06,90.28,90.66,966348
2026-03-04 12:05:00,90.42,90.94,90.31,90.41,790568
2026-03-04 12:06:00,90.24,90.4,89.78,89.9,850966
2026-03-04 12:07:00,90.23,90.43,90.22,90.25,956568
2026-03-04 12:08:00,90.38,90.56,90.27,90.37,582841
2026-03-04 12:09:00,90.28,90.37,89.86,90.09,1379746
2026-03-04 12:10:00,89.47,89.78,89.19,89.45,1079609
2026-03-04 12:11:00,89.96,90.09,89.75,89.89,947648
2026-03-04 12:12:00,90.32,90.89,90.08,90.21,1344431
2026-03-04 12:13:00,90.01,90.34,89.87,90.16,757038
2026-03-04 12:14:00,90.64,91.15,90.6,91.08,989498
2026-03-04 12:15:00,90.52,90.56,90.21,90.55,961910
2026-03-04 12:16:00,89.67,89.87,89.5,89.79,1282405
2026-03-04 12:17:00,89.32,89.47,89.21,89.44,801484
2026-03-04 12:18:00,89.42,89.86,88.89,89.42,1073349
2026-03-04 12:19:00,89.46,89.6,89.46,89.54,804719
2026-03-04 12:20:00,89.41,89.79,88.99,89.42,728805
2026-03-04 12:21:00,89.56,89.91,89.39,89.6,933713
2026-03-04 12:22:00,88.87,89.23,88.86,88.97,1103328
2026-03-04 12:23:00,89.5,90.11,89.46,89.69,936230
2026-03-04 12:24:00,89.78,89.8,89.59,89.65,675323
2026-03-04 12:25:00,90.59,90.64,90.0,90.21,832781
2026-03-04 12:26:00,90.44,90.83,90.24,90.38,928805
2026-03-04 12:27:00,90.61,90.82,90.24,90.61,863101
2026-03-04 12:28:00,90.99,91.61,90.85,90.89,1118227
2026-03-04 12:29:00,91.1,91.7,90.57,91.12,1018924
2026-03-04 12:30:00,91.11,92.19,91.02,91.44,1027899
2026-03-04 12:31:00,92.05,92.14,91.12,92.1,948364
2026-03-04 12:32:00,92.3,92.5,92.11,92.2,952353
2026-03-04 12:33:00,92.47,93.1,92.12,92.56,1027349
2026-03-04 12:34:00,92.05,92.62,91.24,92.51,953867
2026-03-04 12:35:00,93.45,93.88,93.17,93.23,831635
2026-03-04 12:36:00,92.41,93.1,92.16,92.89,1035230
2026-03-04 12:37:00,93.54,93.87,93.53,93.79,1053718
2026-03-04 12:38:00,93.55,94.13,93.37,93.77,665106
2026-03-04 12:39:00,93.04,93.07,92.99,93.06,1272426
2026-03-04 12:40:00,93.07,93.16,92.74,93.12,1164110
2026-03-04 12:41:00,92.82,92.94,92.21,92.78,1288882
2026-03-04 12:42:00,92.96,93.38,92.85,93.2,760688
2026-03-04 12:43:00,92.58,93.51,92.36,92.88,890962
2026-03-04 12:44:00,93.24,93.54,92.38,92.65,886921
2026-03-04 12:45:00,91.76,91.9,91.52,91.71,804282
2026-03-04 12:46:00,91.21,92.02,90.54,91.48,896386
2026-03-04 12:47:00,90.21,90.46,89.84,90.27,1245606
2026-03-04 12:48:00,89.41,90.02,89.24,89.48,880035
2026-03-04 12:49:00,89.73,90.07,89.53,89.86,922691
2026-03-04 12:50:00,90.12,90.31,90.02,90.25,817870
2026-03-04 12:51:00,90.72,91.01,89.98,90.46,1076155
2026-03-04 12:52:00,89.82,90.08,89.1,89.98,1278491
2026-03-04 12:53:00,90.09,90.54,89.51,89.96,1334453
2026-03-04 12:54:00,89.81,90.2,89.13,89.95,929844
2026-03-04 12:55:00,89.33,89.59,88.91,89.38,695942
2026-03-04 12:56:00,90.22,90.52,89.66,90.13,1216302
2026-03-04 12:57:00,90.57,90.9,90.54,90.57,495544
2026-03-04 12:58:00,90.42,90.77,90.16,90.46,922407
2026-03-04 12:59:00,90.43,91.34,89.93,90.47,819724
2026-03-04 13:00:00,90.67,90.7,90.2,90.57,1081211
2026-03-04 13:01:00,89.51,89.82,89.27,89.55,625311
2026-03-04 13:02:00,89.56,89.89,89.05,89.43,1032259
2026-03-04 13:03:00,89.22,89.24,88.56,89.09,827854
2026-03-04 13:04:00,88.72,88.77,88.23,88.59,1080654
2026-03-04 13:05:00,88.25,88.68,88.22,88.45,537191
2026-03-04 13:06:00,89.68,89.81,88.98,89.34,683879
2026-03-04 13:07:00,89.91,90.58,89.27,89.67,1154280
2026-03-04 13:08:00,89.38,89.84,89.23,89.38,1166720
2026-03-04 13:09:00,89.55,90.02,89.05,89.67,701048
2026-03-04 13:10:00,90.39,90.4,90.15,90.37,1161918
2026-03-04 13:11:00,90.93,91.19,90.79,90.83,1120516
2026-03-04 13:12:00,90.77,91.47,90.52,90.86,1421059
2026-03-04 13:13:00,90.54,90.95,90.12,90.53,1025180
2026-03-04 13:14:00,91.05,91.42,90.78,90.88,881551
2026-03-04 13:15:00,91.28,91.28,90.87,91.08,569253
2026-03-04 13:16:00,91.62,91.81,91.03,91.53,1124617
2026-03-04 13:17:00,91.89,92.04,91.55,91.85,1324651
2026-03-04 13:18:00,92.77,92.89,91.89,92.37,886170
2026-03-04 13:19:00,91.94,92.11,91.81,92.1,921202
2026-03-04 13:20:00,92.87,92.96,92.46,92.76,1103758
2026-03-04 13:21:00,93.03,93.08,92.51,92.86,756519
2026-03-04 13:22:00,93.99,94.34,93.56,93.9,873813
2026-03-04 13:23:00,93.36,93.72,93.3,93.55,1167430
2026-03-04 13:24:00,94.36,94.9,94.01,94.42,832581
2026-03-04 13:25:00,94.51,94.65,94.45,94.52,1218835
2026-03-04 13:26:00,94.29,94.55,93.54,94.19,1038866
2026-03-04 13:27:00,93.92,94.24,93.85,93.95,1079845
2026-03-04 13:28:00,94.29,94.37,93.7,93.79,1023315
2026-03-04 13:29:00,94.22,94.67,93.41,94.0,882576
2026-03-04 13:30:00,93.94,94.39,93.79,94.27,821850
2026-03-04 13:31:00,93.69,94.0,93.43,93.98,661005
2026-03-04 13:32:00,94.13,94.38,93.68,93.97,1243696
2026-03-04 13:33:00,95.48,95.59,95.0,95.04,916712
2026-03-04 13:34:00,95.9,96.36,95.5,95.9,827790
2026-03-04 13:35:00,96.4,96.7,96.01,96.12,1170880
2026-03-04 13:36:00,96.21,96.66,96.12,96.14,1205126
2026-03-04 13:37:00,96.73,96.91,96.18,96.2,1144489
2026-03-04 13:38:00,96.43,97.22,96.38,96.51,945413
2026-03-04 13:39:00,95.83,96.32,95.57,95.99,900529
2026-03-04 13:40:00,95.98,96.43,95.81,95.87,1090551
2026-03-04 13:41:00,95.37,95.6,94.65,95.03,820914
2026-03-04 13:42:00,94.96,95.63,94.5,95.23,1064043
2026-03-04 13:43:00,95.8,95.84,95.53,95.55,933392
2026-03-04 13:44:00,95.25,95.78,95.17,95.31,991933
2026-03-04 13:45:00,96.25,96.28,96.05,96.1,825761
2026-03-04 13:46:00,95.5,95.72,95.14,95.49,1017494
2026-03-04 13:47:00,94.8,95.02,94.58,94.75,1046122
2026-03-04 13:48:00,94.64,94.97,94.37,94.87,1212570
2026-03-04 13:49:00,95.86,96.12,95.23,95.39,854651
2026-03-04 13:50:00,96.44,96.82,96.09,96.23,825402
2026-03-04 13:51:00,95.96,96.31,95.71,96.0,832603
2026-03-04 13:52:00,96.65,96.76,96.51,96.54,1029551
2026-03-04 13:53:00,96.37,96.59,95.91,96.52,844381
2026-03-04 13:54:00,96.67,97.12,96.19,96.44,708989
2026-03-04 13:55:00,96.94,97.1,96.32,96.88,1006961
2026-03-04 13:56:00,97.04,97.55,96.72,97.2,885763
2026-03-04 13:57:00,96.43,96.71,96.27,96.42,990814
2026-03-04 13:58:00,97.15,97.36,96.97,97.15,955977
2026-03-04 13:59:00,97.86,97.97,97.4,97.84,1051520
2026-03-04 14:00:00,97.91,98.18,97.3,97.53,825854
2026-03-04 14:01:00,97.87,98.01,97.68,97.73,816396
2026-03-04 14:02:00,98.0,98.46,97.93,97.98,1174304
2026-03-04 14:03:00,97.86,98.57,97.38,98.11,877648
2026-03-04 14:04:00,98.06,98.11,97.78,97.83,1087682
2026-03-04 14:05:00,97.32,97.54,97.21,97.5,735901
2026-03-04 14:06:00,97.55,97.63,97.44,97.48,757967
2026-03-04 14:07:00,98.39,98.65,97.78,98.07,938911
2026-03-04 14:08:00,98.0,98.93,97.98,98.34,850240
2026-03-04 14:09:00,98.24,98.59,98.15,98.16,1255715
2026-03-04 14:10:00,98.76,99.08,98.34,98.54,1191507
2026-03-04 14:11:00,96.58,97.16,96.15,97.12,904689
2026-03-04 14:12:00,97.63,97.8,97.47,97.69,780571
2026-03-04 14:13:00,97.28,97.84,96.47,96.82,1316423
2026-03-04 14:14:00,96.56,96.68,96.54,96.64,868050
2026-03-04 14:15:00,96.28,96.32,95.94,96.08,739082
2026-03-04 14:16:00,95.26,95.93,95.25,95.43,760666
2026-03-04 14:17:00,95.96,96.43,95.6,96.01,993544
2026-03-04 14:18:00,95.76,96.34,95.61,95.78,934438
2026-03-04 14:19:00,95.67,96.07,95.42,95.95,873669
2026-03-04 14:20:00,95.99,96.1,95.88,95.93,502435
2026-03-04 14:21:00,96.12,96.46,95.94,96.17,1010505
2026-03-04 14:22:00,96.06,96.32,95.99,96.21,812151
2026-03-04 14:23:00,95.83,96.11,95.38,95.57,1099557
2026-03-04 14:24:00,96.17,96.36,95.56,96.06,1201321
2026-03-04 14:25:00,95.7,95.92,94.91,95.82,1060374
2026-03-04 14:26:00,94.96,95.7,94.54,95.04,730958
2026-03-04 14:27:00,94.62,94.92,94.2,94.82,1154647
2026-03-04 14:28:00,95.54,95.67,95.36,95.58,1027930
2026-03-04 14:29:00,96.02,96.31,95.71,96.0,1098795
2026-03-04 14:30:00,95.75,96.05,95.73,95.83,783617
2026-03-04 14:31:00,95.57,95.68,95.3,95.65,963294
2026-03-04 14:32:00,95.25,95.51,95.21,95.49,1037167
2026-03-04 14:33:00,96.71,97.02,96.35,96.53,876771
2026-03-04 14:34:00,96.51,96.93,96.08,96.72,936983
2026-03-04 14:35:00,96.89,97.37,96.73,96.93,1087247
2026-03-04 14:36:00,97.21,97.65,96.93,97.45,773195
2026-03-04 14:37:00,97.5,97.75,97.43,97.57,711803
2026-03-04 14:38:00,97.63,97.97,96.86,97.44,1195691
2026-03-04 14:39:00,97.18,97.6,97.16,97.34,1005755
2026-03-04 14:40:00,97.27,97.67,96.9,97.31,1121568
2026-03-04 14:41:00,97.51,97.72,96.59,97.29,894210
2026-03-04 14:42:00,97.84,97.87,97.28,97.65,998462
2026-03-04 14:43:00,97.6,98.07,97.45,97.68,717454
2026-03-04 14:44:00,97.94,98.23,97.52,98.04,1022225
2026-03-04 14:45:00,98.27,98.67,97.87,98.0,942284
2026-03-04 14:46:00,98.02,98.07,97.81,98.04,911038
2026-03-04 14:47:00,97.07,97.08,96.77,97.04,977266
2026-03-04 14:48:00,97.47,97.55,97.46,97.5,1015134
2026-03-04 14:49:00,97.59,98.06,97.24,97.67,855805
2026-03-04 14:50:00,98.73,99.04,97.77,98.17,1146895
2026-03-04 14:51:00,96.31,96.8,95.67,96.73,691012
2026-03-04 14:52:00,97.37,98.22,97.1,97.77,1224955
2026-03-04 14:53:00,97.6,97.9,97.18,97.7,1357469
2026-03-04 14:54:00,98.2,98.94,97.96,98.25,914639
2026-03-04 14:55:00,97.68,97.79,97.35,97.73,1254885
2026-03-04 14:56:00,98.01,98.37,97.9,98.04,1012901
2026-03-04 14:57:00,97.7,97.72,96.9,97.51,712317
2026-03-04 14:58:00,97.1,97.24,96.97,97.2,1253592
2026-03-04 14:59:00,98.15,98.59,97.9,98.16,1150991
2026-03-04 15:00:00,97.68,98.06,97.2,98.06,867069
2026-03-04 15:01:00,97.99,98.42,97.96,98.17,742881
2026-03-04 15:02:00,98.78,99.21,98.51,98.61,837197
2026-03-04 15:03:00,98.78,99.01,98.63,98.86,1267393
2026-03-04 15:04:00,98.91,99.02,98.78,98.93,1036397
2026-03-04 15:05:00,99.2,99.23,98.57,99.11,1066294
2026-03-04 15:06:00,100.39,100.59,99.93,100.31,1295175
2026-03-04 15:07:00,100.38,100.45,99.94,100.29,835637
2026-03-04 15:08:00,100.65,100.69,100.22,100.39,1101937
2026-03-04 15:09:00,100.75,101.36,100.34,100.91,906685
2026-03-04 15:10:00,101.34,102.25,100.89,101.46,732106
2026-03-04 15:11:00,102.08,102.18,101.65,102.06,943767
2026-03-04 15:12:00,102.48,102.64,101.81,102.38,974347
2026-03-04 15:13:00,101.53,102.08,101.29,101.81,820394
2026-03-04 15:14:00,102.47,102.76,101.79,102.62,1067193
2026-03-04 15:15:00,101.99,102.34,101.67,102.05,876175
2026-03-04 15:16:00,101.9,102.5,101.54,102.2,1199194
2026-03-04 15:17:00,101.68,101.86,101.57,101.82,746106
2026-03-04 15:18:00,101.76,101.97,101.4,101.79,1161822
2026-03-04 15:19:00,101.79,102.1,101.63,101.96,867312
2026-03-04 15:20:00,102.12,102.22,102.08,102.12,523852
2026-03-04 15:21:00,101.96,102.51,101.65,102.33,817902
2026-03-04 15:22:00,103.09,103.22,102.88,103.13,594464
2026-03-04 15:23:00,103.18,103.46,102.97,103.36,1499686
2026-03-04 15:24:00,103.19,103.66,103.07,103.24,1264199
2026-03-04 15:25:00,103.74,104.01,103.43,103.72,1132709
2026-03-04 15:26:00,104.11,104.43,103.81,104.32,1236378
2026-03-04 15:27:00,103.69,103.81,103.32,103.7,757967
2026-03-04 15:28:00,104.09,104.5,103.68,104.0,948390
2026-03-04 15:29:00,104.61,104.75,103.98,104.35,1284925
2026-03-04 15:30:00,104.51,104.78,103.97,104.2,938797
2026-03-04 15:31:00,104.92,105.13,104.38,104.89,1028865
2026-03-04 15:32:00,104.27,104.92,104.17,104.82,985014
2026-03-04 15:33:00,104.8,105.12,104.47,104.88,1056610
2026-03-04 15:34:00,104.72,104.8,104.72,104.79,839513
2026-03-04 15:35:00,104.92,105.05,104.34,104.8,1251069
2026-03-04 15:36:00,104.11,104.5,103.83,104.25,1139186
2026-03-04 15:37:00,103.43,103.84,103.34,103.53,465086
2026-03-04 15:38:00,103.98,104.38,103.95,104.33,926136
2026-03-04 15:39:00,103.59,104.15,103.47,103.9,1116356
2026-03-04 15:40:00,103.41,103.76,103.29,103.41,850508
2026-03-04 15:41:00,102.28,102.75,102.24,102.33,1222420
2026-03-04 15:42:00,102.15,102.57,101.92,102.01,1269219
2026-03-04 15:43:00,101.31,101.79,101.31,101.35,1141446
2026-03-04 15:44:00,102.47,102.53,102.11,102.17,1257772
2026-03-04 15:45:00,102.65,103.07,102.01,102.68,906047
2026-03-04 15:46:00,102.37,102.71,102.15,102.33,798426
2026-03-04 15:47:00,103.51,104.05,103.37,103.46,1049007
2026-03-04 15:48:00,103.9,104.41,103.42,103.95,1020707
2026-03-04 15:49:00,104.07,104.15,103.52,103.79,1053836
2026-03-04 15:50:00,102.5,102.89,102.05,102.54,875545
2026-03-04 15:51:00,103.32,104.08,103.16,103.68,878435
2026-03-04 15:52:00,102.64,103.51,102.25,102.99,1011689
2026-03-04 15:53:00,102.35,102.48,102.15,102.17,659666
2026-03-04 15:54:00,102.52,102.73,102.28,102.68,1040671
2026-03-04 15:55:00,104.03,104.32,103.53,103.9,1439329
2026-03-04 15:56:00,104.74,104.74,104.26,104.59,1473081
2026-03-04 15:57:00,104.58,104.94,103.87,104.87,1038530
2026-03-04 15:58:00,105.24,105.25,104.97,105.17,590097
2026-03-04 15:59:00,105.67,106.11,105.42,105.6,1088011
2026-03-05 09:30:00,105.66,106.11,105.54,105.98,847516
2026-03-05 09:31:00,105.96,106.23,105.85,106.12,737567
2026-03-05 09:32:00,106.09,106.18,105.76,106.17,1359333
2026-03-05 09:33:00,105.97,106.34,105.67,106.14,1359696
2026-03-05 09:34:00,105.87,106.15,105.43,105.76,1040139
2026-03-05 09:35:00,105.67,105.77,105.39,105.62,1067553
2026-03-05 09:36:00,104.66,105.32,104.28,104.77,1307231
2026-03-05 09:37:00,104.7,104.81,104.45,104.72,873950
2026-03-05 09:38:00,104.4,105.21,104.01,104.23,815187
2026-03-05 09:39:00,103.43,103.74,103.31,103.68,1140531
2026-03-05 09:40:00,103.82,104.02,103.66,103.77,1024857
2026-03-05 09:41:00,104.65,104.88,104.45,104.46,820549
2026-03-05 09:42:00,104.79,105.09,104.7,104.92,1053610
2026-03-05 09:43:00,104.28,104.3,104.13,104.14,1028661
2026-03-05 09:44:00,103.54,103.92,103.01,103.64,860970
2026-03-05 09:45:00,104.21,104.42,104.04,104.11,1093286
2026-03-05 09:46:00,103.73,104.05,103.32,103.62,1225470
2026-03-05 09:47:00,103.28,103.76,102.93,103.51,970629
2026-03-05 09:48:00,103.34,104.2,103.27,103.78,767391
2026-03-05 09:49:00,103.22,103.31,102.78,103.3,941909
2026-03-05 09:50:00,103.57,104.0,102.92,103.35,1056950
2026-03-05 09:51:00,102.29,102.82,101.98,102.69,983786
2026-03-05 09:52:00,102.73,102.99,102.21,102.39,1217276
2026-03-05 09:53:00,102.61,103.36,102.4,102.55,1239433
2026-03-05 09:54:00,101.59,101.82,101.27,101.75,1356784
2026-03-05 09:55:00,102.31,102.57,101.92,101.97,863901
2026-03-05 09:56:00,102.08,102.23,101.72,101.96,1066383
2026-03-05 09:57:00,102.82,103.13,101.72,102.24,921381
2026-03-05 09:58:00,102.03,102.79,101.73,102.35,815562
2026-03-05 09:59:00,102.84,103.18,102.69,103.03,964097
2026-03-05 10:00:00,103.27,103.5,103.01,103.09,1073151
2026-03-05 10:01:00,102.49,103.59,102.39,102.88,1098402
2026-03-05 10:02:00,103.35,103.4,102.69,102.94,960905
2026-03-05 10:03:00,103.27,103.77,102.57,103.21,1082723
2026-03-05 10:04:00,103.66,103.75,102.74,103.23,874157
2026-03-05 10:05:00,103.25,103.26,102.58,103.25,766364
2026-03-05 10:06:00,102.68,103.15,102.42,102.9,1064807
2026-03-05 10:07:00,102.74,102.79,102.21,102.57,1001757
2026-03-05 10:08:00,101.88,101.96,101.67,101.87,915760
2026-03-05 10:09:00,102.94,103.28,102.42,102.75,1137485
2026-03-05 10:10:00,102.11,102.26,101.84,102.12,878547
2026-03-05 10:11:00,101.74,102.2,101.28,101.78,1314479
2026-03-05 10:12:00,101.36,101.79,101.08,101.42,818619
2026-03-05 10:13:00,101.4,102.37,101.14,101.87,974693
2026-03-05 10:14:00,101.54,101.93,101.42,101.72,739036
2026-03-05 10:15:00,102.43,102.86,102.09,102.34,578622
2026-03-05 10:16:00,101.72,102.06,101.13,102.01,703770
2026-03-05 10:17:00,102.14,102.31,101.55,102.14,1366779
2026-03-05 10:18:00,101.55,101.89,101.33,101.73,880504
2026-03-05 10:19:00,102.5,102.8,102.45,102.8,912847
2026-03-05 10:20:00,102.29,102.52,101.86,102.21,1021816
2026-03-05 10:21:00,102.44,102.79,102.08,102.36,645903
2026-03-05 10:22:00,102.56,102.76,102.37,102.68,886987
2026-03-05 10:23:00,103.26,103.51,102.15,102.88,1087425
2026-03-05 10:24:00,102.81,102.95,102.03,102.79,801281
2026-03-05 10:25:00,102.5,102.95,102.49,102.73,654845
2026-03-05 10:26:00,102.75,103.26,102.7,102.75,941462
2026-03-05 10:27:00,102.55,102.95,102.3,102.68,1369279
2026-03-05 10:28:00,103.54,103.62,103.15,103.16,1206131
2026-03-05 10:29:00,104.48,104.72,104.1,104.26,735530
2026-03-05 10:30:00,104.07,104.27,103.58,103.98,908960
2026-03-05 10:31:00,103.03,103.57,102.86,103.3,853303
2026-03-05 10:32:00,103.19,103.74,103.14,103.25,991145
2026-03-05 10:33:00,104.4,104.6,104.34,104.54,837026
2026-03-05 10:34:00,103.85,104.68,103.66,104.14,980647
2026-03-05 10:35:00,105.16,106.22,104.59,104.96,1089965
2026-03-05 10:36:00,105.66,105.96,105.44,105.8,774869
2026-03-05 10:37:00,105.52,105.97,105.23,105.52,1011000
2026-03-05 10:38:00,105.89,106.03,105.7,105.81,1057512
2026-03-05 10:39:00,106.39,106.73,106.13,106.62,821886
2026-03-05 10:40:00,106.01,106.84,105.81,106.43,1232675
2026-03-05 10:41:00,106.55,106.93,106.01,106.33,1512100
2026-03-05 10:42:00,106.39,106.4,105.96,106.04,873830
2026-03-05 10:43:00,105.62,105.84,104.92,105.53,735688
2026-03-05 10:44:00,105.21,105.55,105.19,105.21,785067
2026-03-05 10:45:00,104.44,104.85,104.37,104.6,998067
2026-03-05 10:46:00,104.79,104.93,104.18,104.61,908028
2026-03-05 10:47:00,104.14,104.62,104.01,104.23,1192953
2026-03-05 10:48:00,104.61,104.89,103.81,104.35,1216629
2026-03-05 10:49:00,103.2,103.84,103.09,103.57,1140506
2026-03-05 10:50:00,103.47,104.08,103.03,103.73,866309
2026-03-05 10:51:00,103.95,104.68,103.92,104.15,1361217
2026-03-05 10:52:00,103.69,103.72,102.82,103.15,1046418
2026-03-05 10:53:00,103.44,103.54,103.28,103.34,1107495
2026-03-05 10:54:00,103.84,103.98,103.82,103.95,1165280
2026-03-05 10:55:00,103.14,103.36,102.56,103.35,1232812
2026-03-05 10:56:00,104.46,104.46,104.09,104.19,1200447
2026-03-05 10:57:00,104.71,105.29,104.0,104.4,1261888
2026-03-05 10:58:00,103.99,104.24,103.61,104.04,888996
2026-03-05 10:59:00,103.73,104.64,103.73,104.01,988409
2026-03-05 11:00:00,104.41,104.7,104.01,104.29,1214724
2026-03-05 11:01:00,104.21,104.42,103.98,104.33,894522
2026-03-05 11:02:00,104.6,104.72,104.36,104.6,644463
2026-03-05 11:03:00,104.28,104.35,103.93,104.14,1155386
2026-03-05 11:04:00,104.55,104.95,103.82,104.23,1288734
2026-03-05 11:05:00,103.58,103.59,103.26,103.52,1146416
2026-03-05 11:06:00,103.4,103.58,103.39,103.46,829213
2026-03-05 11:07:00,103.27,103.29,102.4,103.01,674901
2026-03-05 11:08:00,102.53,102.65,102.19,102.64,1079893
2026-03-05 11:09:00,103.32,103.66,102.91,103.26,1064500
2026-03-05 11:10:00,103.53,103.97,103.38,103.81,803535
2026-03-05 11:11:00,104.43,104.8,103.64,104.11,813525
2026-03-05 11:12:00,103.11,103.8,102.88,103.57,917221
2026-03-05 11:13:00,103.5,103.96,103.17,103.41,888978
2026-03-05 11:14:00,104.02,104.04,103.63,104.01,769383
2026-03-05 11:15:00,104.28,104.4,103.77,104.08,1064931
2026-03-05 11:16:00,105.27,105.79,105.16,105.24,994523
2026-03-05 11:17:00,105.83,106.04,104.98,105.44,1119507
2026-03-05 11:18:00,105.39,105.57,105.32,105.54,812168
2026-03-05 11:19:00,105.31,105.44,104.82,105.38,583851
2026-03-05 11:20:00,105.69,105.97,105.04,105.45,1235988
2026-03-05 11:21:00,105.52,105.9,105.13,105.37,1411969
2026-03-05 11:22:00,105.84,105.89,105.62,105.73,1248693
2026-03-05 11:23:00,106.05,106.4,105.96,106.21,579083
2026-03-05 11:24:00,105.84,106.41,105.8,105.81,1173057
2026-03-05 11:25:00,105.05,105.65,104.61,105.15,1238252
2026-03-05 11:26:00,104.36,104.88,103.42,104.23,987250
2026-03-05 11:27:00,104.31,104.9,104.24,104.48,974518
2026-03-05 11:28:00,103.95,104.04,103.74,103.93,922474
